id,text_preview,models,title,priority,has_specs,has_prices,size_chars,tags
bmw_583788_ch030_9644,"Zużycie energii i emisja CO₂. BMW i X 2 x Drive 30¹: zużycie energii w cyklu mieszanym WLTP w k Wh/100 km: 17,7–16,3; zasięg elektryczny, WLTP w km: 418–449 ¹ Zasięg zależy od różnych czynników, przed...",i4,Finansowanie BMW: oferty i informacje,5,True,True,343,"cena, silnik, zasięg"
bmw_583788_ch033_5397,"W przypadku pojazdów, których homologację typu przeprowadzono na nowo od 01.01.2021 r., oficjalne dane są dostępne tylko według WLTP. Ponadto, zgodnie z rozporządzeniem UE 2022/195, od 01.01.2023 r. w...",i4,Finansowanie BMW: oferty i informacje,2,False,True,347,cena
bmw_583788_ch034_4836,"Więcej informacji o procedurze pomiarowej WLTP można znaleźć na stroniewww. bmw. com/wltp Wskazane dane dotyczące zużycia paliwa, emisji CO₂ i zużycia energii zostały ustalone na podstawie nowej proce...",i4,Finansowanie BMW: oferty i informacje,2,False,True,276,cena
bmw_583788_ch035_6672,W uzupełnieniu Rozporządzenia (WE) nr 715/2007 Parlamentu Europejskiego i Rady w sprawie homologacji typu pojazdów silnikowych w odniesieniu do emisji zanieczyszczeń pochodzących z lekkich pojazdów pa...,i4,Finansowanie BMW: oferty i informacje,2,False,True,361,"cena, silnik"
bmw_307325_ch000_4178,"Ubezpieczenie BMW. Ubezpieczenie tak niezawodne, jak twoje BMW. BMW Ubezpieczenia BMW Ubezpieczenia BMW Ubezpieczenia Ubezpieczenie kosztów napraw Ubezpieczenia. BMW Financial Services. Uważamy, że za...",,Ubezpieczenie samochodu | Oferta ubezpieczeń | BMW Polska,1,False,False,384,"cena, silnik"
bmw_307325_ch001_9875,"Nasze ubezpieczenia zostały stworzone z myślą o Twoim bezpieczeństwie za kierownicą, tak aby nic nie przeszkodziło Ci w pełnej radości z jazdy. Możesz być pewny, że Twój samochód zawsze będzie pod sta...",,Ubezpieczenie samochodu | Oferta ubezpieczeń | BMW Polska,1,False,False,427,"cena, silnik, serwis"
bmw_307325_ch002_6312,"Zapewniamy przejrzyste warunki ubezpieczenia oraz sprawną, bezgotówkową likwidację szkody. Korzyści dla ciebie: Utrzymanie wartości fakturowej pojazdu przez 12 miesięcy dla pojazdów fabrycznie nowych....",,Ubezpieczenie samochodu | Oferta ubezpieczeń | BMW Polska,1,False,False,475,"cena, silnik"
bmw_307325_ch003_1464,"Szeroki zakres Assistance. BMW GAP to ubezpieczenie, które zapewni Ci pokrycie straty finansowej powstałej wskutek szkody całkowitej lub kradzieży pojazdu poprzez dopłatę do odszkodowania z umowy Auto...",,Ubezpieczenie samochodu | Oferta ubezpieczeń | BMW Polska,1,False,False,480,"cena, silnik, finansowanie"
bmw_307325_ch004_9301,Szybko i sprawnie otrzymasz rekompensatę. Wysokość odszkodowania nawet do 200 000 PLN. Rozszerzenie ubezpieczenia o GAP Mobility: W razie szkody całkowitej lub kradzieży samochodu otrzymasz zwrot kosz...,,Ubezpieczenie samochodu | Oferta ubezpieczeń | BMW Polska,1,False,False,391,"cena, silnik"
bmw_307325_ch005_7975,"Możesz z nich korzystać przez 3 miesiące od daty szkody. Ubezpieczenie kosztów napraw. Ubezpieczenie Kosztów Napraw BMW to oferta która zapewnia ochronę w razie wystąpienia awarii mechanicznych, elekt...",,Ubezpieczenie samochodu | Oferta ubezpieczeń | BMW Polska,1,False,False,485,"cena, zasięg, serwis"
bmw_307325_ch006_6883,Ochrona nawet do 36 miesięcy. Ochrona we wszystkich krajach Europy. Więcej usług BMW dla Ciebie. BMW Leasing. W BMW Financial Services zawsze staramy się zrozumieć potrzeby naszych klientów i zapewnić...,,Ubezpieczenie samochodu | Oferta ubezpieczeń | BMW Polska,1,False,False,382,"cena, finansowanie"
bmw_307325_ch007_7925,"Odkryj teraz BMW Comfort Lease i BMW Leasing Plus. Już teraz masz możliwość skorzystania z rewolucyjnego rozwiązania, które pozwala połączyć finansowanie i serwisowanie w jednym, stałym pakiecie. Regu...",,Ubezpieczenie samochodu | Oferta ubezpieczeń | BMW Polska,1,False,False,432,"cena, finansowanie, serwis"
bmw_307325_ch008_6947,"Odkryj teraz Dostawca usług. BMW Financial Services Polska Sp. z o. o. z siedzibą w Warszawie, ul. Wołoska 22 A, 02-675 wpisana do rejestru przedsiębiorców Krajowego Rejestru Sądowego w Sądzie Rejonow...",,Ubezpieczenie samochodu | Oferta ubezpieczeń | BMW Polska,5,True,False,370,cena
bmw_397575_ch000_8711,Tyle korzyści w wygodnej racie ALL IN. SIMPLY SMART. Zapytaj o indywidualną ofertę Wprowadzenie Wprowadzenie Zapytaj o ofertę Zapytaj o ofertę Wprowadzenie Finansowanie All in. Simply Smart. Najczęści...,"X5, X3",ALL IN. SIMPLY SMART,2,False,False,426,"cena, finansowanie"
bmw_397575_ch001_9297,"Jedyne, czego Ci potrzeba, to finansowanie dopasowane do Twoich potrzeb. W ofercie BMW Financial Services znajdziesz wygodny leasing, ubezpieczenie oraz usługi serwisowe w jednym pakiecie. Płacisz jed...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,413,"cena, silnik, finansowanie"
bmw_397575_ch002_8439,"Naprawy, przeglądy, assistance, likwidację szkód, wymiana kół, a nawet opłacony abonament radiowy. Propozycja została stworzona z myślą o klientach, zarówno firmowych, jak i indywidualnych. BMW Comfor...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,448,"cena, silnik, serwis"
bmw_397575_ch003_4733,"Wybierz swoje BMW z kompleksowym pakietem korzyści BMW Comfort Lease PLUS. BMW X 3 20 x Drive. Finansowanie:3130,00 zł netto/mies.[1] Finansowanie i ubezpieczenie:+650,00 zł netto/mies.[2] Finasowanie...","X5, X3",ALL IN. SIMPLY SMART,5,True,False,353,"cena, finansowanie, suv"
bmw_397575_ch004_6319,"Finansowanie:4640,00 zł netto/mies.[4] Finansowanie i ubezpieczenie:+1020,00 zł netto/mies.[5] Finasowanie, ubezpieczenie i pakiet korzyści w BMW Comfort Lease PLUS:+425,12 zł netto/mies.[6] _________...","X5, X3",ALL IN. SIMPLY SMART,5,True,False,257,"cena, finansowanie"
bmw_397575_ch005_7709,"Finansowanie:2820,00 zł netto/mies.[7] Finansowanie i ubezpieczenie:+1021,00 zł netto/mies.[8] Finasowanie, ubezpieczenie i pakiet korzyści w BMW Comfort Lease PLUS:+271,37 zł netto/mies.[9] _________...","X5, X3",ALL IN. SIMPLY SMART,5,True,False,346,"cena, finansowanie"
bmw_397575_ch006_0038,"Ubezpieczenie i pakiet korzyści w BMW Comfort Lease PLUS:+324,89 zł netto/mies.[12] ______________________________ Zapytaj o ofertę DOWIEDZ SIĘ WIĘCEJ O TYM, CO OTRZYMUJESZWYBIERAJĄC BMW COMFORT LEASE...","X5, X3",ALL IN. SIMPLY SMART,5,True,False,205,cena
bmw_397575_ch007_7343,"Finansowanie Atrakcyjna oferta, bez ukrytych kosztów Szybki proces, sprawna weryfikacja wniosku o leasing Rozliczenie miesięcznej raty leasingu w ramach kosztów uzyskania przychodu Bez wpływu na Twoją...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,489,"cena, finansowanie"
bmw_397575_ch008_5098,Rozszerzenie GAP Mobility czy Ubezpieczenie Kosztów Napraw Wsparcie w formalnościach związanych z ubezpieczeniem i rejestracją pojazdu,"X5, X3",ALL IN. SIMPLY SMART,2,False,False,134,cena
bmw_397575_ch009_6645,"Dowiedz się więcej Naprawy i przeglądy Naprawy i przeglądy w autoryzowanych serwisach, a do tego wymiany i konserwacje części eksploatacyjnych, bez dodatkowych kosztów. Sezonowa wymiana kół Przechowan...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,457,"cena, silnik, serwis"
bmw_397575_ch010_9393,"Bezpieczeństwo i wsparcie Wsparcie w likwidacji szkód w ramach ubezpieczenia oraz pomoc assistance. Wskażemy warsztat, zgłosimy zdarzenie do firmy ubezpieczeniowej, zorganizujemy pomoc zgodnie z zakre...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,439,"cena, silnik, serwis"
bmw_397575_ch011_4534,"Z BMW GAP nie martwisz się o straty finansowe związane ze szkodą całkowitą lub kradzieżą pojazdu. W przypadku takiego zdarzenia otrzymasz dopłatę do odszkodowania z umowy Auto-Casco, w wysokości różni...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,492,"cena, silnik, zasięg"
bmw_397575_ch012_9597,"Karta umożliwia zakupy na stacjach paliw, przejazdy płatnymi odcinkami autostrad. Na koniec miesiąca otrzymasz od nas jedną fakturę. TYLE KORZYŚCI W WYGODNEJ RACIE. ALL IN. SIMPLY SMART. PORÓWNAJ I WY...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,329,cena
bmw_397575_ch015_3124,I sezonowa wymiana kół Karty paliwowe i karty EV dla firm – łatwość rozliczania wydatków za paliwo i ładowanie samochodów elektrycznych (jedna zbiorcza faktura miesięcznie) Bezpieczeństwo i mobilność:...,"X5, X3",ALL IN. SIMPLY SMART,2,False,False,315,"cena, silnik, zasięg"
bmw_397575_ch016_9197,"Czy mogę skorzystać z pakietu korzyści PLUS, wybierając produkt finansowy BMW Leasing? Czy mogę skorzystać z pakietu korzyści PLUS, wybierając produkt finansowy BMW Leasing? Tak, można skorzystać z pa...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,440,"cena, silnik, finansowanie"
bmw_397575_ch017_0921,"Czy mogę skorzystać z kart paliwowych, kiedy jestem klientem indywidualnym? Czy mogę skorzystać z kart paliwowych, kiedy jestem klientem indywidualnym? Karty paliwowe / karty EV pakietu korzyści PLUS ...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,243,
bmw_397575_ch018_3522,Czy w ramach pakietu korzyści PLUS mogę umówić wymianę kół w innym salonie niż u pierwotnego Dealera? Czy w ramach pakietu korzyści PLUS mogę umówić wymianę kół w innym salonie niż u pierwotnego Deale...,"X5, X3",ALL IN. SIMPLY SMART,2,False,False,485,cena
bmw_397575_ch019_3604,"Dowiedz się więcej BMW FINANCIAL SERVICES. Dowiedz się więcej Informacje o finansowaniu. [1]Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 3 20 x Drive o wartości 256 500,00 zł brutto w ramach...","X5, X3",ALL IN. SIMPLY SMART,5,True,False,484,"cena, silnik, finansowanie"
bmw_397575_ch021_8228,"Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. [2]Prezentowana kalkulacja dotyczy rocznego pakietu ubezpieczenia OC, AC, NNW i assistance dla leasingowaneg...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,346,"finansowanie, suv"
bmw_397575_ch022_4044,"Z o. o. Szczegóły oferty są dostępne u Dealerów BMW. [3]Prezentowana kalkulacja dotyczy dodatkowych usług serwisowych w produkcie BMW Comfort Lease PLUS o wartości 328,31 zł netto miesięcznie i jest u...","X5, X3",ALL IN. SIMPLY SMART,5,True,False,477,"cena, finansowanie, serwis"
bmw_397575_ch023_2207,Wartość kół nie jest wliczona do wartości pojazdu. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. [4]Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 5 x Drive 30 d o wartości 403 0...,"X5, X3",ALL IN. SIMPLY SMART,5,True,False,471,"cena, silnik, finansowanie"
bmw_397575_ch025_2557,"Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. [5]Prezentowana kalkulacja dotyczy rocznego pakietu ubezpieczenia OC, AC, NNW i assistance dla leasingowaneg...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,346,"finansowanie, suv"
bmw_397575_ch026_6248,"Z o. o. Szczegóły oferty są dostępne u Dealerów BMW. [6]Prezentowana kalkulacja dotyczy dodatkowych usług serwisowych w produkcie BMW Comfort Lease PLUS o wartości 425,00 zł netto miesięcznie i jest u...","X5, X3",ALL IN. SIMPLY SMART,5,True,False,477,"cena, finansowanie, serwis"
bmw_397575_ch027_2207,Wartość kół nie jest wliczona do wartości pojazdu. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. [7]Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i 7 e Drive 50 o wartości 405 000...,"X5, X3",ALL IN. SIMPLY SMART,5,True,False,469,"cena, silnik, finansowanie"
bmw_397575_ch029_0403,"Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. [8]Prezentowana kalkulacja dotyczy rocznego pakietu ubezpieczenia OC, AC, NNW i assistance dla leasingowaneg...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,346,finansowanie
bmw_397575_ch030_8958,"Z o. o. Szczegóły oferty są dostępne u Dealerów BMW. [9]Prezentowana kalkulacja dotyczy dodatkowych usług serwisowych w produkcie BMW Comfort Lease PLUS o wartości 271,37 zł netto miesięcznie i jest u...","X5, X3",ALL IN. SIMPLY SMART,5,True,False,477,"cena, finansowanie, serwis"
bmw_397575_ch031_2207,Wartość kół nie jest wliczona do wartości pojazdu. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. [10]Prezentowana kalkulacja dotyczy leasingu pojazdu BMW serii 5 Sedan 520 i o wartości 2...,"X5, X3",ALL IN. SIMPLY SMART,5,True,False,475,"cena, silnik, finansowanie"
bmw_397575_ch033_5020,"Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. [11]Prezentowana kalkulacja dotyczy rocznego pakietu ubezpieczenia OC, AC, NNW i assistance dla leasingowane...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,351,finansowanie
bmw_397575_ch034_6240,"Z o. o. Szczegóły oferty są dostępne u Dealerów BMW. [12]Prezentowana kalkulacja dotyczy dodatkowych usług serwisowych w produkcie BMW Comfort Lease PLUS o wartości 324,89 zł netto miesięcznie i jest ...","X5, X3",ALL IN. SIMPLY SMART,5,True,False,482,"cena, finansowanie, serwis"
bmw_397575_ch035_2207,"Wartość kół nie jest wliczona do wartości pojazdu. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. Powyższe kalkulacje zostały przygotowane na dzień 19 marca 2025 r., a wysokość rat może s...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,241,
bmw_397575_ch036_1575,"BMW X 3 20 x Drive: Zużycie paliwa w cyklu mieszanym WLTP w l/100 km: 7,6–6,9; emisja CO 2, cykl mieszany WLTP w g/km: 172–156 BMW X 5 x Drive 30 d: Zużycie paliwa, cykl mieszany WLTP w l/100 km: 8,2-...","X5, X3",ALL IN. SIMPLY SMART,4,True,False,453,"silnik, zasięg, suv"
bmw_397575_ch037_9562,"Emisja CO 2 w cyklu mieszanym WLTP: 144–130 Wskazane dane dotyczące zużycia paliwa, emisji CO₂, zużycia energii i zasięgu na napędzie elektrycznym zostały ustalone na podstawie nowej procedury WLTP ok...","X5, X3",ALL IN. SIMPLY SMART,2,False,False,264,"cena, zasięg, elektryczny"
bmw_397575_ch040_9767,Więcej informacji o procedurze pomiarowej WLTP można znaleźć na stroniewww. bmw. com/wltp Więcej informacji na temat oficjalnego zużycia paliwa i energii oraz oficjalnej emisji CO₂ nowych samochodów o...,"X5, X3",ALL IN. SIMPLY SMART,2,False,False,260,"cena, silnik"
bmw_852164_ch000_8705,"Oryginalne akcesoria BMW. Elementy wyposażenia i akcesoria, które sprawiają, że Twoje BMW jest jeszcze lepsze","M5, X3",Oryginalne akcesoria BMW.,2,False,False,109,
bmw_852164_ch001_3814,"Wyszukaj akcesoria Odkryj broszurę cyfrową BMW X 3 M 50 x Drive: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 8,3–7,7; emisja CO₂, cykl mieszany WLTP w g/km: 189–175 Oryginalne Akcesoria BMW Ory...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,481,"cena, silnik, suv"
bmw_852164_ch002_0941,Niezależnie od pory roku i celu podróży. Oryginalne akcesoria BMW czynią każdą podróż wyjątkową. Są idealnie dopasowane do Twojego BMW i oferują odpowiednie rozwiązanie w każdej sytuacji. Twoja przygo...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,483,"cena, silnik, suv"
bmw_852164_ch003_5483,"Oryginalne akcesoria BMW. Gotowe na każde warunki. Zima nadchodzi, ale z oryginalnymi akcesoriami BMW radość z jazdy pozostaje. Od maty ochronnej bagażnika poprzez praktyczne rozkładane stoliki, aż po...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,410,"cena, silnik, suv"
bmw_852164_ch004_4773,"Odkryj wszystko, dzięki czemu jazda stanie się teraz jeszcze bezpieczniejsza i bardziej relaksująca. Rozwiązania transportowe. Zimowe wyjazdy z BMW to czysta przyjemność – także pod względem organizac...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,421,cena
bmw_852164_ch005_8989,"Dzięki nim zabierzesz wszystko co potrzebne – bez kompromisów. Wyszukaj akcesoria Liście, błoto czy śnieg? Wytrzymałe dywaniki podłogowe utrzymują Twoje BMW w czystości przy każdej pogodzie. Dzięki pr...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,464,cena
bmw_852164_ch006_6781,"Wyszukaj akcesoria Akcesoria do ładowania. Z pełną energią w drodze także zimą. Z odpowiednim Wallboxem Twoje BMW jest zawsze gotowe do jazdy, nawet w mroźne dni. Wyszukaj akcesoria Produkty pielęgnac...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,443,"cena, silnik"
bmw_852164_ch007_0930,Masz zawsze doskonałą widoczność - nawet w bardzo trudnych warunkach pogodowych. Wyszukaj akcesoria Pełna gotowość na zimną porę roku dzięki akcesoriom zimowym BMW. Koła zimowe z korzyścią od 30%. Na ...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,446,cena
bmw_852164_ch008_1151,"Wybierz bezpieczeństwo, styl i radość z jazdy - to idealna oferta na miarę Twojego BMW. Wyszukaj Partnera Serwisowego BMW Zima nadchodzi, radość z jazdy pozostaje. Zima niesie ze sobą nowe przygody i ...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,480,"cena, serwis"
bmw_852164_ch009_4701,"Łańcuchy śniegowe BMW poprawiają trakcję na śniegu i lodzie. Dzięki optymalnemu dopasowaniu do opon nie wymagają dodatkowej osłony obręczy kół, a zintegrowany pałąk ze stali sprężynowej sprawia, że do...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,414,cena
bmw_852164_ch010_3381,"Pojemnik jest łatwy w montażu, a dzięki zintegrowanym kółkom można go wygodnie przemieszczać także poza pojazdem. Wyszukaj akcesoria Niech to będzie Twoje lato. Lato jest tylko raz w roku. Z oryginaln...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,477,cena
bmw_852164_ch011_6667,"Dowiedz się, co uczyni Twoje lato wyjątkowym. Rozwiązania transportowe. Bagaż, rowery lub sprzęt? Tutaj wszystko ma swoje miejsce i pozostaje na swoim miejscu. Dzięki praktycznym rozwiązaniom, takim j...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,472,cena
bmw_852164_ch012_9125,Dzięki uchwytom na tablet i telefon komórkowy czas podróży mija błyskawicznie. Praktyczne rozkładane stoliki oferują wystarczająco dużo miejsca na szybki posiłek. Dzięki temu każdy może cieszyć się wa...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,475,"cena, silnik"
