id,text_preview,source_url,title,models,is_model_page,chunk_size,token_estimate
bmw_210736_chunk_001,składa się z 17 znaków alfanumerycznych. Gdzie mogę odnaleźć numer VIN mojego pojazdu?1. W pojeździe:- Na desce rozdzielczej- Na ramie drzwi- W komorze silnika- Przy kole zapasowym (jeśli takie jest dostępne)2. Dowód rejestracyjny3. Umowa ubezpieczenia pojazdu4. Dokumenty sprzedaży / serwisowe Kto p...,https://www.bmw.pl/pl/footer/quick-link/bmw-vehicle-recalls.html,Akcje przywoławcze BMW.pl,,True,632,158
bmw_024976_chunk_000,"Oryginalne akcesoria BMW. Elementy wyposażenia i akcesoria, które sprawiają, że Twoje BMW jest jeszcze lepsze. Wyszukaj akcesoria Odkryj broszurę cyfrową BMW X3 M50 xDrive: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 8,3–7,7; emisja CO₂, cykl mieszany WLTP w g/km: 189–175 Oryginalne Akcesoria...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,798,199
bmw_024976_chunk_001,idealnie dopasowane do Twojego BMW i oferują odpowiednie rozwiązanie w każdej sytuacji. Twoja przygoda zaczyna się tutaj. Z oryginalnymi akcesoriami BMW. Oryginalne Akcesoria BMW Kompletne koła i opony BMW BMW M Performance Parts BMW X3 M50 xDrive: Zużycie energii w cyklu mieszanym WLTP w l/100 km: ...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,797,199
bmw_024976_chunk_002,"xDrive: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 8,3–7,7; emisja CO₂, cykl mieszany WLTP w g/km: 189–175 Witaj jesieni, witaj zimo. Odkryj wszystko, dzięki czemu jazda stanie się teraz jeszcze bezpieczniejsza i bardziej relaksująca. Rozwiązania transportowe. Zimowe wyjazdy z BMW to czysta ...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,797,199
bmw_024976_chunk_003,"Twoje BMW w czystości przy każdej pogodzie. Dzięki praktycznym rozwiązaniom, takimi jak stoliki rozkładane czy uchwyt na telefon komórkowy, wszystko ma swoje miejsce. Dzięki temu Ty i Twoim pasażerowie możecie cieszyć się zimową przygodą. Wyszukaj akcesoria Akcesoria do ładowania. Z pełną energią w ...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,798,199
bmw_024976_chunk_004,lód i brud z szyb i karoserii. Masz zawsze doskonałą widoczność - nawet w bardzo trudnych warunkach pogodowych. Wyszukaj akcesoria Pełna gotowość na zimną porę roku dzięki akcesoriom zimowym BMW. Sezon na korzyści w BMW zaczyna się właśnie teraz. Kup kompletne koła zimowe i zyskaj: wymianę kół za 1 ...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,798,199
bmw_024976_chunk_005,"produkty w naszej zimowej broszurze już teraz. Odkryj cyfrową broszurę Łańcuchy śniegowe. Łańcuchy śniegowe BMW poprawiają trakcję na śniegu i lodzie. Dzięki optymalnemu dopasowaniu do opon nie wymagają dodatkowej osłony obręczy kół, a zintegrowany pałąk ze stali sprężynowej sprawia, że do ich zamon...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,799,199
bmw_024976_chunk_006,"Twoje lato. Lato jest tylko raz w roku. Z oryginalnymi akcesoriami BMW każdy dzień stanie się wyjątkowy. Zyskaj dodatkową przestrzeń w bagażniku na spontaniczne przygody. Poznaj akcesoria do wnętrza oraz wyposażenie ochronne, dzięki któremu Twoje plany przetrwają każdą letnią burzę. Dowiedz się, co ...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,795,198
bmw_024976_chunk_007,są teraz jeszcze przyjemniejsze. Dzięki uchwytom na tablet i telefon komórkowy czas podróży mija błyskawicznie. Praktyczne rozkładane stoliki oferują wystarczająco dużo miejsca na szybki posiłek. Dzięki temu każdy może cieszyć się wakacyjną podróżą. Wyszukaj akcesoria Akcesoria do ładowania. Naładow...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,799,199
bmw_024976_chunk_008,i zabezpieczone przez całe lato. Wysokiej jakości płyny do spryskiwaczy niezawodnie usuną zabrudzenia z szyb. Widoczność pozostanie doskonała – nawet podczas dłuższych podróży. Wyszukaj akcesoria Hity Na Lato. Doświadcz piękna ciepłego sezonu z Oryginalnymi Akcesoriami BMW. Kierunek lato. Kierunek w...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,799,199
bmw_024976_chunk_009,"pojemnik dachowy lub uchwyt rowerowy na hak holowniczy, pozwolą zabrać na wyjazd narty albo snowboard, bagaż, a nawet rower. Nieważne, gdzie chcesz spędzić weekend albo wakacje – Twoje BMW z łatwością przewiezie wszystko, czego będziesz potrzebować. Wyszukaj akcesoria Akcesoria Travel & Comfort. Pod...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,799,199
bmw_024976_chunk_010,"Gładki asfalt, żwir, śnieg i lód. Oryginalne opony BMW z gwiazdką zapewniają niezawodną przyczepność i maksymalną wydajność przy każdej pogodzie. Wyszukaj akcesoria Zalety oryginalnych opon BMW. Dopasowane. Opony z gwiazdką zapewniają optymalną dynamikę jazdy i podkreślają wygląd każdego modelu BMW....",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,798,199
bmw_024976_chunk_011,"poziomu hałasu. Optymalne połączenie. Nasze opony z gwiazdką są idealnie dopasowane do podzespołów podwozi i systemów adaptacyjnych BMW. Kompleksowy serwis dla Ciebie. Twoje ubezpieczenie opon, nasza obietnica. Kupując opony z gwiazdką, automatycznie otrzymujesz ubezpieczenie opon BMW na okres 36 mi...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,791,197
bmw_024976_chunk_012,"application/pdf Ogólne warunki ubezpieczenia - opony fabryczne Analiza opon przez aplikację. Dzięki aplikacji My BMW zachowasz przejrzystą kontrolę nad stanem swoich opon. W razie konieczności podjęcia działań otrzymasz wiadomość, jeśli sobie tego życzysz. Przejdź do aplikacji My BMW Oryginalne komp...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,798,199
bmw_024976_chunk_013,koła BMW ze stopów lekkich Y Spoke 921 w kolorze Refined Silver. Wyszukaj akcesoria Serwis i przechowywanie kół/opon. Znajdź autoryzowany serwis BMW 22-calowe kompletne koło BMW M Performance Y Spoke 1134 M Bicolor. Wyszukaj akcesoria 20-calowa obręcz koła ze stopów lekkich M Performance Y Spoke 911...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,797,199
bmw_024976_chunk_014,"Więcej adrenaliny. Więcej indywidualności. Więcej estetyki. BMW M Performance Parts sprawiają, że Twoje BMW jest wyjątkowe. Od przedniego splittera po tylny spojler. Od obręczy ze stopów lekkich po dywaniki podłogowe. Wyszukaj akcesoria BMW M5 Limuzyna¹, ²: Zużycie energii w cyklu mieszanym WLTP w l...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,791,197
bmw_024976_chunk_015,"karbonu, które nie tylko świetnie wyglądają, ale mogą również zmniejszyć masę pojazdu. Wybieraj spośród szerokiej oferty komponentów idealnie dopasowanych do Twojego BMW. BMW M Performance Parts do Twojego modelu BMW. BMW M5 z BMW M Performance Parts. BMW M5 z BMW M Performance Parts. Najlepszy samo...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,798,199
bmw_024976_chunk_016,"BMW M2 z BMW M Performance Parts. BMW M2 z BMW M Performance Parts. Pełen adrenaliny design dla wyjątkowego sportowca. Z aerodynamicznymi elementami wykonanymi z charakterystycznego karbonu, bardzo dużymi obręczami ze stopów lekkich, wyrazistymi oznaczeniami i innymi dodatkami. W ten sposób BMW M2 C...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,792,198
bmw_024976_chunk_017,M Performance Parts podkreślają jego sportowy charakter. Od bocznych oznaczeń po aerodynamiczny splitter przedni i pasujący czerwony pas holowniczy. Wyszukaj akcesoria BMW serii 1 z BMW M Performance Parts. BMW serii 1 z BMW M Performance Parts. Nowe BMW serii 1 nie stoi w miejscu. Każda jazda spraw...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,795,198
bmw_024976_chunk_018,"²: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 5–4,4; emisja CO₂, cykl mieszany WLTP w g/km: 114–101; zużycie energii w cyklu mieszanym WLTP w kWh/100 km: 17,6–16,5; zasięg elektryczny, WLTP w km: 63–69 BMW M2 Coupé: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 9,8–9,6; emisja CO₂, cykl...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,793,198
bmw_024976_chunk_019,"chcą przenieść swoje BMW na wyższy poziom. Dzięki BMW M Performance Parts możesz dostosować swoje BMW do swoich życzeń. Jeszcze bardziej sportowy wygląd. Jeszcze więcej indywidualności. Po prostu jeszcze więcej M Performance. BMW M Performance Parts: koła i opony. Większa przyczepność, kontrola i ra...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,797,199
bmw_024976_chunk_020,"wyjątkowym. Od wysokiej jakości części domontowanych z karbonu po obręcze kół z logo BMW M i osłony końcówek rur wydechowych M Performance. W ten sposób stworzysz swoje własne, spersonalizowane BMW. Wyszukaj akcesoria BMW M Performance Parts z zakresu aerodynamiki. O krok przed oporem powietrza. Dzi...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,797,199
bmw_024976_chunk_021,"w postaci przedniego splittera M Performance, wykonanego w 100% z karbonu, który nawiązuje do sportów motorowych. Indywidualny, sportowy wygląd dla najbardziej wymagających. Wyszukaj akcesoria Karbonowy dyfuzor tylny M Performance. Karbonowy dyfuzor tylny z karbonu optycznie poszerza tył pojazdu i p...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,799,199
bmw_024976_chunk_022,"sportowy charakter swojego BMW wyrazistym spojlerem tylnym M Performance. Wyszukaj akcesoria Osłona anteny M Performance. Osłona anteny BMW wykonana z tworzywa sztucznego wzmocnionego włóknem aramidowym jest wizualnym i funkcjonalnym akcentem na dachu Twojego samochodu. Ze względu na to, że włókna a...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,799,199
bmw_024976_chunk_023,"dealera. Od dywaników podłogowych po innowacyjne pojemniki dachowe – każda część została opracowana specjalnie dla Twojego pojazdu. Zwiększ komfort, bezpieczeństwo i styl oraz odkryj różnorodność i jakość oferowaną przez BMW. Dlaczego warto kupować Oryginalne Akcesoria BMW? Dlaczego warto kupować Or...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/bmw-akcesoria.html,Oryginalne akcesoria BMW.,"M5, X3",True,573,143
bmw_231950_chunk_000,Autoryzowany Serwis BMW. Relax. We care. Umów wizytę serwisową Znajdź Autoryzowany Serwis BMW Umów się na spotkanie Umów się na spotkanie Proactive Care Service Inclusive Repair Inclusive Pomoc w razie awarii i wypadku Naprawa i pielęgnacja Najczęściej zadawane pytania Umów się na spotkanie Umów się...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,800,200
bmw_231950_chunk_001,"za599 PLN* Bezpłatny pakiet BMW Assistance na 2 lata -30%na wybrane usługi serwisowe Bezpłatna kontrola pojazdu *Niniejsza oferta dotyczy modeli BMW z silnikami 3 i 4-cylindrowymi wyprodukowanych od 2005 roku: BMW serii 1, BMW serii 2, BMW serii 3, BMW serii 4, BMW serii 5, BMW X1, BMW X2, BMW X3, B...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,796,199
bmw_231950_chunk_002,z Autoryzowanym Serwisem BMW. Wiedza i doświadczenie Ekspertów Serwisowych BMW. Nowoczesne technologie i narzędzia. Wyłącznie oryginalne części BMW. Utrzymanie wartości pojazdu. Gwarancja na części i usługę w ramach ASO. Umów wizytę serwisową Poznaj ofertę BMW Service 5+. W Autoryzowanym Serwisie BM...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,796,199
bmw_231950_chunk_003,"Kompleksowa oferta usług BMW Proactive Care. Nasza obietnica serwisowa dla Ciebie. BMW Proactive Care zapewnia proaktywne wsparcie w każdej sytuacji. Czy to komunikat o błędzie w pojeździe, przypadający termin wizyty w serwisie, awaria czy też wypadek. Oferujemy optymalne rozwiązanie dla Twojego BMW...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,790,197
bmw_231950_chunk_004,"przyjechać i wygodnie rezerwujesz termin online w swoim Autoryzowanym Serwisie BMW. Twoje BMW jest w serwisie? Będziemy informować Cię o stanie czynności serwisowych i kosztach. Co jest niezbędne, aby korzystać z Proactive Care. Aktywne konto BMW ConnectedDrive Aktywne konto BMW ConnectedDrive Pojaz...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,797,199
bmw_231950_chunk_005,prosimy o wyrażenie zgody na postanowienia o ochronie danych osobowych i komunikację ze strony BMW AG lub Twojego Autoryzowanego Serwisu BMW. W celu wygodniejszego nawiązania kontaktu aktywuj powiadomienia push w aplikacji My BMW. Więcej informacji Pobierz aplikację BMW Battery Health. Stanu akumula...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,793,198
bmw_231950_chunk_006,"wymiany akumulatora przeprowadzimy Cię przez kolejne kroki, aby uwolnić Cię od kłopotu. Dzięki tej proaktywnej usłudze pragniemy ułatwić Ci eksploatację i dotrzymać naszej obietnicy: Zrelaksuj się. My zajmiemy się resztą. Bezgotówkowe, bezpieczne i bezproblemowe płatności z BMW Pay. BMW Pay to nowoc...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,792,198
bmw_231950_chunk_007,natychmiastowe potwierdzenie. Przejrzyste zarządzanie zapewnia pełną kontrolę nad transakcjami przez cały czas. Usługa BMW Pay jest dostępna w całej Autoryzowanej Sieci Serwisowej BMW. Skorzystaj z kompleksowej obsługi cyfrowej. Korzyści dla Ciebie: Przejrzyste płatności online. Płatności dokonywane...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,793,198
bmw_231950_chunk_008,"który odpowiada Twoim potrzebom. Pakiet może zawierać poniższe usługi: Przegląd serwisowy pojazdu. Wymiana oraz uzupełnianie oleju silnikowego. Wymiana mikrofiltra, filtra paliwa (dla silników wysokoprężnych) oraz wkładu filtra powietrza. Wymiana świec zapłonowych (dla silników benzynowych). Wymiana...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,791,197
bmw_231950_chunk_009,BMW Service Inclusive Plus. Dodatkowe korzyści w ramach BMW Service Inclusive Plus: Wszystkie usługi objęte pakietem BMW Service Inclusive dla nowych pojazdów. Klocki hamulcowe / tarcze hamulcowe przód / tył. Wymiana sprzęgła w przypadku zużycia (nie dotyczy pojazdów w pełni elektrycznych – BEV). Wy...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,798,199
bmw_231950_chunk_010,"Twojego BMW. Cena pakietu zależy od modelu BMW, silnika oraz wieku lub przebiegu. Przy wyborze pakietu należy pamiętać, że BMW Service Inclusive dla nowych pojazdów można wykupić tylko do pierwszego planowego przeglądu, a BMW Service Inclusive Plus dla fabrycznie nowego samochodu. Ceny ważne od 01.1...",https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,791,197
bmw_231950_chunk_011,marki BMW. Kalkulator dla samochodów używanych. Znajdź odpowiedni pakiet serwisowy dla Twojego modelu BMW. Dzięki kalkulatorowi BMW Service Inclusive znajdziesz pakiet serwisowy doskonale dopasowany do Ciebie i Twojego BMW. Cena pakietu zależy od modelu BMW oraz wieku lub przebiegu. Ceny ważne od 01...,https://www.bmw.pl/pl/more-bmw/parts-and-accessories/oryginalne-czesci-bmw.html,Autoryzowany serwis: Przegląd naszych ofert i usług,"X1, X3",True,793,198
